"dua_global_id","dua_segment_id","word_id","arabic","bn"
"247","1","4","وَلَآ","এবং নাই (কোনো)"
"247","1","5","اِلٰهَ","মাবুদ/ইলাহ"
"247","1","6","اِلَّا","ছাড়া"
"247","1","7","اللّٰهُ،","আল্লাহ"
"247","1","8","وَاللّٰهُ","এবং আল্লাহ"
"247","1","9","اَكْبَرُ،","সর্বশ্রেষ্ঠ/সবচেয়ে মহান"
"247","1","10","وَلَا","এবং নেই"
"247","1","11","حَوْلَ","সামর্থ্য/ক্ষমতা"
"247","1","12","وَلَا","এবং নেই"
"247","1","13","قُوَّةَ","শক্তি"
"247","1","14","اِلَّا","ব্যতীত"
"247","1","15","بِاللّٰهِ","আল্লাহ"
"249","1","0","",""
"250","1","0","بِسْمِ","নামে"
"250","1","1","اللّٰهِ","আল্লাহ (র)"
"250","1","2","الرَّحْمٰنِ","পরম করুণাময়"
"250","1","3","الرَّحِيْمِ","অসীম দয়ালু"
"250","2","0","اَلْحَمْدُ","সকল প্রশংসা"
"250","2","1","لِلّٰهِ","আল্লাহ্‌রই জন্য"
"250","2","2","رَبِّ","(যিনি) রব"
"250","2","3","الْعٰلَمِيْنَۙ‏","সারা জগতের"
"250","3","0","اَلرَّحْمٰنِ","অশেষ করুণাময়"
"250","3","1","الرَّحِيْمِۙ‏","পরম দয়ালু"
"250","4","0","مٰلِكِ","অধিপতি"
"250","4","1","يَوْمِ","দিনের"
"250","4","2","الدِّيْنِؕ","বিচারের"
"250","5","0","اِيَّاكَ","আপনারই শুধু"
"250","5","1","نَعْبُدُ","আমরা ইবাদত করি"
"250","5","2","وَاِيَّاكَ","এবং আপনারই (কাছে শুধু)"
"250","5","3","نَسْتَعِيْنُؕ","আমরা সাহায্য চাই।"
"250","6","0","اِهْدِنَا","আমরা সাহায্য চাই।"
"250","6","1","الصِّرَاطَ","পথ"
"250","6","2","الْمُسْتَقِيْمَۙ‏","সরল সঠিক"
"250","7","0","صِرَاطَ","(সেই) পথে"
"250","7","1","الَّذِيْنَ","যাদেরকে"
"250","7","2","اَنْعَمْتَ","আপনি অনুগ্রহ দান করেছেন"
"250","7","3","عَلَيْهِمْ","তাদের উপর"
"250","7","4","ۙ‏غَيْرِ","নয় (পথ)"
"250","7","5","الْمَغْضُوْبِ","অভিশপ্তদের"
"250","7","6","عَلَيْهِمْ","যাদের উপর (গজব পরেছে)"
"250","7","7","وَلَا","এবং না"
"250","7","8","الضَّآلِّيْنَ","পথভ্রষ্টদের"
"251","1","0","اَعُوْذُ","আমি আশ্রয় চাই"
"251","1","1","بِاللّٰهِ","আল্লাহ্‌র কাছে"
"251","1","2","اَنْ","যে"
"251","1","3","اَكُوْنَ","আমি হব"
"251","1","4","مِنَ","অন্তর্ভুক্ত"
"251","1","5","الْجَاهِلِيْنَ","মূর্খদের''"
"252","1","0","رَبِّ","হে আমার রব"
"252","1","1","اجْعَلْ","বানাও"
"252","1","2","هٰذَا","এই"
"252","1","3","بَلَدًا","নগরকে"
"252","1","4","اٰمِنًا","নিরাপদ"
"252","1","5","وَّارْزُقْ","ও জীবিকা দাও"
"252","1","6","اَهْلَهٗ","তার অধিবাসীদের"
"252","1","7","مِنَ","থেকে"
"252","1","8","الثَّمَرٰتِ","(সব রকমের) ফলমূল"
"252","1","9","مَنْ","যে কেউ"
"252","1","10","اٰمَنَ","ঈমান আনবে"
"252","1","11","مِنْهُمْ","তাদের মধ্য থেকে"
"252","1","12","بِاللّٰهِ","আল্লাহ্‌র উপরই"
"252","1","13","وَالْيَوْمِ","ও দিনে"
"252","1","14","الْاٰخِرِ","আখিরাতের"
"253","1","0","رَبَّنَا","(তারা বলেছিল) হে আমাদের রব"
"253","1","1","تَقَبَّلْ","প্রহন করো"
"253","1","2","مِنَّا","আমাদের থেকে (এ কাজ)"
"253","1","3","‌ؕاِنَّكَ","তুমি নিশ্চয়ই"
"253","1","4","اَنْتَ","তুমিই"
"253","1","5","السَّمِيْعُ","শ্রবণকারী"
"253","1","6","الْعَلِيْمُ","সবকিছু জ্ঞাত"
"253","2","0","رَبَّنَا","হে আমাদের রব"
"253","2","1","وَاجْعَلْنَا","এবং আমাদেরকে বানাও"
"253","2","2","مُسْلِمَيْنِ","উভয়কে অনুগত"
"253","2","3","لَـكَ","তোমারই জন্য"
"253","2","4","وَمِنْ","এবং মধ্যে হতেও"
"253","2","5","ذُرِّىَّتِنَآ","আমাদের বংশধরদের"
"253","2","6","اُمَّةً","একটি জাতি (বানাও)"
"253","2","7","مُّسْلِمَةً","অনুগত"
"253","2","8","لَّكَ","তোমারই"
"253","2","9","وَاَرِنَا","এবং আমাদেরকে দেখাও"
"253","2","10","مَنَاسِكَنَا","আমাদের ইবাদাতের নিয়মপদ্ধতি"
"253","2","11","وَتُبْ","এবং ক্ষমাশীল হও"
"253","2","12","عَلَيْنَا ۚ","আমাদের উপর"
"253","2","13","اِنَّكَ","নিশ্চয়ই তুমি"
"253","2","14","اَنْتَ","তুমিই"
"253","2","15","التَّوَّابُ","ক্ষমাশীল"
"253","2","16","الرَّحِيْمُ","দয়ালু"
"254","1","0","رَبَّنَآ","হে আমাদের রব"
"254","1","1","اٰتِنَا","আমাদের দাও"
"254","1","2","فِى","মধ্যে"
"254","1","3","الدُّنْيَا","(এই) পৃথিবীর"
"254","1","4","حَسَنَةً","কল্যাণ"
"254","1","5","وَّفِى","ও মধ্যে"
"254","1","6","الْاٰخِرَةِ","আখেরাতের"
"254","1","7","حَسَنَةً","কল্যাণ"
"254","1","8","وَّقِنَا","এবং আমাদের বাঁচাও"
"254","1","9","عَذَابَ","শাস্তি (হতে)"
"254","1","10","النَّارِ","দোজখের আগুনের"
"255","1","0","رَبَّنَآ","হে আমাদের রব"
"255","1","1","اَفْرِغْ","ঢেলে দাও (দান করো)"
"255","1","2","عَلَيْنَا","আমাদের ওপর"
"255","1","3","صَبْرًا","ধৈর্য"
"255","1","4","وَّثَبِّتْ","ও দৃঢ় করো"
"255","1","5","اَقْدَامَنَا","আমাদের পাগুলোকে"
"255","1","6","وَانْصُرْنَا","এবং আমাদেরকে সাহায্য করো"
"255","1","7","عَلَى","বিরুদ্ধে"
"255","1","8","الْقَوْمِ","জাতির"
"255","1","9","الْکٰفِرِيْنَؕ","কাফির"
"256","1","0","سَمِعْنَا","আমরা শুনলাম"
"256","1","1","وَاَطَعْنَا‌","এবং আমরা মানলাম"
"256","1","2","غُفْرَانَكَ","আমরা তোমার ক্ষমা (চাই)"
"256","1","3","رَبَّنَا","হে আমাদের রব"
"256","1","4","وَاِلَيْكَ","এবং তোমারই কাছে"
"256","1","5","الْمَصِيْرُ","প্রত্যাবর্তন (হবে)"
"257","1","0","رَبَّنَا","হে আমাদের রব"
"257","1","1","لَا","না"
"257","1","2","تُؤَاخِذْنَآ","আমাদেরকে পাকড়াও করো"
"257","1","3","اِنْ","যদি"
"257","1","4","نَّسِيْنَآ","আমরা ভুলে যাই"
"257","1","5","اَوْ","বা"
"257","1","6","اَخْطَاْنَا ‌ۚ","আমরা ভুল করি"
"257","1","7","رَبَّنَا","হে আমাদের রব"
"257","1","8","وَلَا","এবং না"
"257","1","9","تَحْمِلْ","চাপিয়ে দিও"
"257","1","10","عَلَيْنَآ","আমাদের উপর"
"257","1","11","اِصْرًا","বোঝা"
"257","1","12","كَمَا","যেমন"
"257","1","13","حَمَلْتَهٗ","তা তুমি চাপিয়ে দিয়েছিলে"
"257","1","14","عَلٰى","উপর"
"257","1","15","الَّذِيْنَ","(তাদের) যারা"
"257","1","16","مِنْ","থেকে"
"257","1","17","قَبْلِنَا","আমাদের পূর্ব ছিল"
"257","1","18","‌‌ۚرَبَّنَا","হে আমাদের রব"
"257","1","19","وَلَا","এবং না"
"257","1","20","تُحَمِّلْنَا","আমাদের উপর চাপিয়ে দিও"
"257","1","21","مَا","তা"
"257","1","22","لَا","নেই"
"257","1","23","طَاقَةَ","শক্তি"
"257","1","24","لَنَا","আমাদের কাছে"
"257","1","25","بِهٖ‌","যার"
"257","1","26","ۚوَاعْفُ","এবং মোচন করে দাও (ত্রুটি)"
"257","1","27","عَنَّا","আমাদের থেকে"
"257","1","28","وَاغْفِرْ","এবং ক্ষমা করো"
"257","1","29","لَنَا","আমাদেরকে"
"257","1","30","وَارْحَمْنَا","এবং আমাদের উপর দয়া করো"
"257","1","31","اَنْتَ","তুমিই"
"257","1","32","مَوْلٰىنَا","আমাদের অভিভাবক"
"257","1","33","فَانْصُرْنَا","আমাদের সাহায্য কর তাই"
"257","1","34","عَلَى","বিরুদ্ধে"
"257","1","35","الْقَوْمِ","সম্প্রদায়ের"
"257","1","36","الْكٰفِرِيْنَ","(যারা) কাফির"
"258","1","0","رَبَّنَا","(তারা বলে) হে আমাদের রব"
"258","1","1","لَا","না"
"258","1","2","تُزِغْ","বাঁকা করো"
"258","1","3","قُلُوْبَنَا","আমাদের অন্তরগুলো"
"258","1","4","بَعْدَ","এর পরে"
"258","1","5","اِذْ","যখন"
"258","1","6","هَدَيْتَنَا","আমাদের পথ প্রদর্শন করেছ তুমি"
"258","1","7","وَهَبْ","এবং দাও"
"258","1","8","لَنَا","আমাদের জন্য"
"258","1","9","مِنْ","থেকে"
"258","1","10","لَّدُنْكَ","তোমার নিকট"
"258","1","11","رَحْمَةً‌","দয়া"
"258","1","12","ۚاِنَّكَ","নিশ্চয়ই"
"258","1","13","اَنْتَ","তুমি"
"258","1","14","الْوَهَّابُ‏","মহাদাতা"
"258","2","0","رَبَّنَآ","(তারা বলে) হে আমাদের রব"
"258","2","1","اِنَّكَ","তুমি নিশ্চয়ই"
"258","2","2","جَامِعُ","সমবেতকারী"
"258","2","3","النَّاسِ","মানুষদের"
"258","2","4","لِيَوْمٍ","সে দিনের"
"258","2","5","لَّا","নেই (যাতে)"
"258","2","6","رَيْبَ","কোনো সন্দেহ"
"258","2","7","فِيْهِ‌ؕ","তার মধ্যে"
"258","2","8","اِنَّ","নিশ্চয়ই"
"258","2","9","اللّٰهَ","আল্লাহ"
"258","2","10","لَا","না"
"258","2","11","يُخْلِفُ","ব্যতিক্রম করেন"
"258","2","12","الْمِيْعَادَ","প্রতিশ্রুতির"
"259","1","0","رَبَّنَآ","হে আমাদের রব"
"259","1","1","اِنَّنَآ","নিশ্চয়ই আমরা"
"259","1","2","اٰمَنَّا","আমরা ঈমান এনেছি"
"259","1","3","فَاغْفِرْ","অতএব ক্ষমা কর"
"259","1","4","لَنَا","আমাদের"
"259","1","5","ذُنُوْبَنَا","আমাদের গুনাহগুলোকে"
"259","1","6","وَقِنَا","এবং বাঁচাও আমাদের"
"259","1","7","عَذَابَ","শাস্তি (হতে)"
"259","1","8","النَّارِ","জাহান্নামের"
"260","1","0","رَبِّ","হে আমার রব"
"260","1","1","هَبْ","দাও"
"260","1","2","لِىْ","আমাকে"
"260","1","3","مِنْ","থেকে"
"260","1","4","لَّدُنْكَ","তোমার নিকট"
"260","1","5","ذُرِّيَّةً","বংশধর"
"260","1","6","طَيِّبَةً‌","পবিত্র (সৎ)"
"260","1","7","ۚاِنَّكَ","তুমি নিশ্চয়"
"260","1","8","سَمِيْعُ","শ্রবণকারী"
"260","1","9","الدُّعَاۤءِ‏","দু'আ"
"261","1","0","رَبَّنَآ","হে আমাদের রব"
"261","1","1","اٰمَنَّا","আমরা ঈমান এনেছি"
"261","1","2","بِمَآ","ঐ বিষয়ে যা"
"261","1","3","اَنْزَلْتَ","তুমি নাযিল করেছ"
"261","1","4","وَاتَّبَعْنَا","এবং আমরা অনুসরণ করেছি"
"261","1","5","الرَّسُوْلَ","রসূলকে"
"261","1","6","فَاكْتُبْنَا","অতএব আমাদের লেখ (নাম)"
"261","1","7","مَعَ","সাথে"
"261","1","8","الشّٰهِدِيْنَ","সাক্ষ্যদাতাদের"
"262","1","0","رَبَّنَا","হে আমাদের রব"
"262","1","1","اغْفِرْ","মাফ কর"
"262","1","2","لَنَا","আমাদের জন্য"
"262","1","3","ذُنُوْبَنَا","আমাদের গুনাহ সমূহকে"
"262","1","4","وَاِسْرَافَنَا","ও আমাদের বাড়াবাড়িকে"
"262","1","5","فِيْٓ","ক্ষেত্রে"
"262","1","6","اَمْرِنَا","আমাদের কাজের"
"262","1","7","وَثَبِّتْ","এবং দৃঢ় কর"
"262","1","8","اَقْدَامَنَا","আমাদের পদক্ষেপ"
"262","1","9","وَانْصُرْنَا","এবং আমাদের সাহায্য কর"
"262","1","10","عَلَى","বিরুদ্ধে"
"262","1","11","الْقَوْمِ","জাতির"
"262","1","12","الْكٰفِرِيْنَ‏","কাফির"
"263","1","0","رَبَّنَا","(তারা বলে) হে আমাদের রব"
"263","1","1","مَا","না"
"263","1","2","خَلَقْتَ","তুমি সৃষ্টি করেছ"
"263","1","3","هٰذَا","এটা"
"263","1","4","بَاطِلًا","অর্থহীন"
"263","1","5","ۚسُبْحٰنَكَ","তুমিই পবিত্র"
"263","1","6","فَقِنَا","অতঃপর আমাদেরকে বাঁচাও"
"263","1","7","عَذَابَ","শাস্তি (হতে)"
"263","1","8","النَّارِ","আগুনের"
"263","2","0","رَبَّنَآ","হে আমাদের রব"
"263","2","1","اِنَّكَ","নিশ্চয় তুমি"
"263","2","2","مَنْ","যাকে"
"263","2","3","تُدْخِلِ","প্রবেশ করাও"
"263","2","4","النَّارَ","আগুনে"
"263","2","5","فَقَدْ","তাহলে নিশ্চয়"
"263","2","6","اَخْزَيْتَهٗ ‌ؕ","তাকে তুমি অপমান করলে"
"263","2","7","وَمَا","এবং নাই"
"263","2","8","لِلظّٰلِمِيْنَ","জালিমদের জন্য"
"263","2","9","مِنْ","কোন"
"263","2","10","اَنْصَارٍ","সাহায্যকারী"
"263","3","0","رَبَّنَآ","হে আমাদের রব"
"263","3","1","اِنَّنَا","আমরা নিশ্চয়"
"263","3","2","سَمِعْنَا","আমরা শুনেছি"
"263","3","3","مُنَادِيًا","একজন আহ্বানকারীকে"
"263","3","4","يُّنَادِىْ","আহ্বান করতে"
"263","3","5","لِلْاِيْمَانِ","ঈমানের দিকে"
"263","3","6","اَنْ","(এ বলে) যে"
"263","3","7","اٰمِنُوْا","তোমরা ঈমান আন"
"263","3","8","بِرَبِّكُمْ","তোমাদের রবের প্রতি"
"263","3","9","فَاٰمَنَّا","ফলে আমরা ঈমান এনেছি"
"263","3","10","ۖرَبَّنَا","হে আমাদের রব"
"263","3","11","فَاغْفِرْ","অতএব মাফ কর"
"263","3","12","لَنَا","আমাদের জন্য"
"263","3","13","ذُنُوْبَنَا","আমাদের অপরাধগুলোকে"
"263","3","14","وَكَفِّرْ","ও দুর কর"
"263","3","15","عَنَّا","আমাদের থেকে"
"263","3","16","سَيِّاٰتِنَا","আমাদের দোষত্রুটি"
"263","3","17","وَتَوَفَّنَا","এবং আমাদের মৃত্যু দাও"
"263","3","18","مَعَ","সাথে"
"263","3","19","الْاَبْرَارِ","নেক লোকদের"
"263","4","0","‌رَبَّنَا","হে আমাদের রব"
"263","4","1","وَاٰتِنَا","আমাদেরকে দাও এবং"
"263","4","2","مَا","যা"
"263","4","3","وَعَدتَّنَا","আমাদেরকে তুমি ওয়াদা করেছ"
"263","4","4","عَلٰى","নিকট"
"263","4","5","رُسُلِكَ","তোমার রাসূলদের"
"263","4","6","وَلَا","না এবং"
"263","4","7","تُخْزِنَا","আমাদেরকে অপমান করো"
"263","4","8","يَوْمَ","দিন"
"263","4","9","الْقِيٰمَةِ ‌ؕ","কিয়ামাতের"
"263","4","10","اِنَّكَ","নিশ্চয় তুমি"
"263","4","11","لَا","না"
"263","4","12","تُخْلِفُ","খেলাফ কর"
"263","4","13","الْمِيْعَادَ","ওয়াদার"
"264","1","0","رَبَّنَآ","হে আমাদের রব"
"264","1","1","اَخْرِجْنَا","আমাদের বের কর"
"264","1","2","مِنْ","হতে"
"264","1","3","هٰذِهِ","এই"
"264","1","4","الْـقَرْيَةِ","জনপদ"
"264","1","5","الظَّالِمِ","জালিম"
"264","1","6","اَهْلُهَا‌","তার অধিবাসীরা"
"264","1","7","ۚوَاجْعَلْ","এবং বানিয়ে দাও"
"264","1","8","لَّـنَا","আমাদের জন্য"
"264","1","9","مِنْ","থেকে"
"264","1","10","لَّدُنْكَ","তোমার নিকট"
"264","1","11","وَلِيًّا","কোন অভিভাবক"
"264","1","12","ۙ ۚ وَّاجْعَلْ","ও বানাও"
"264","1","13","لَّـنَا","আমাদের জন্য"
"264","1","14","مِنْ","থেকে"
"264","1","15","لَّدُنْكَ","তোমার নিকট"
"264","1","16","نَصِيْرًاؕ","কোন সাহায্যকারী"
"265","1","0","رَبِّ","হে আমার রব"
"265","1","1","اِنِّىْ","নিশ্চয়ই আমি"
"265","1","2","لَآ","না"
"265","1","3","اَمْلِكُ","ক্ষমতা রাখি আমি"
"265","1","4","اِلَّا","ছাড়া"
"265","1","5","نَفْسِىْ","আমার নিজের"
"265","1","6","وَاَخِىْ‌","ও আমার ভাইয়ের"
"265","1","7","فَافْرُقْ","তাই পৃথক করো"
"265","1","8","بَيْنَـنَا","মাঝে আমাদের"
"265","1","9","وَبَيْنَ","ও মাঝে"
"265","1","10","الْـقَوْمِ","সম্প্রদায়ের"
"265","1","11","الْفٰسِقِيْنَ‏","(যারা) সত্যত্যাগী"
"266","1","0","رَبَّنَآ","হে আমাদের রব"
"266","1","1","اٰمَنَّا","আমরা ঈমান এনেছি"
"266","1","2","فَاكْتُبْنَا","অতএব আমাদেরকে তালিকাভুক্ত করো"
"266","1","3","مَعَ","সাথে"
"266","1","4","الشّٰهِدِيْنَ","সাক্ষীদাতাদের"
"266","2","0","وَمَا","এবং কি"
"266","2","1","لَـنَا","হয়েছে আমাদের"
"266","2","2","لَا","(যে) না"
"266","2","3","نُؤْمِنُ","ঈমান আনবো আমরা"
"266","2","4","بِاللّٰهِ","উপর আল্লাহর"
"266","2","5","وَمَا","এবং যা"
"266","2","6","جَاۤءَنَا","কাছে এসেছে আমাদের"
"266","2","7","مِنَ","বিষয়ে"
"266","2","8","الْحَـقِّۙ","মহাসত্যের"
"266","2","9","وَنَطْمَعُ","ও প্রত্যাশা করি আমরা"
"266","2","10","اَنْ","যে"
"266","2","11","يُّدْخِلَـنَا","অন্তর্ভুক্ত করবেন আমাদের"
"266","2","12","رَبُّنَا","আমাদের রব"
"266","2","13","مَعَ","সাথে"
"266","2","14","الْقَوْمِ","সম্প্রদায়ের"
"266","2","15","الصّٰلِحِيْنَ‏","সৎকর্মশীল"
"267","1","0","رَبَّنَآ","হে আমাদের রব"
"267","1","1","اَنْزِلْ","পাঠান"
"267","1","2","عَلَيْنَا","জন্যে আমাদের"
"267","1","3","","খাদ্যপূর্ণ পাত্র"
"267","1","4","مَاۤىٕدَةً","থেকে"
"267","1","5","مِّنَ","আকাশ"
"267","1","6","السَّمَاۤءِ","যা হবে"
"267","1","7","تَكُوْنُ","জন্যে আমাদের"
"267","1","8","لَـنَا","খুশির উপলক্ষ"
"267","1","9","عِيْدًا","জন্যে পূর্ববর্তীদের আমাদের"
"267","1","10","لِّاَوَّلِنَا","ও পরবর্তীদের আমাদের"
"267","1","11","وَاٰخِرِنَا","ও নিদর্শন (হবে)"
"267","1","12","وَاٰيَةً","থেকে আপনার"
"267","1","13","مِّنْكَ‌ۚ","এবং জীবিকা দিন আমাদেরকে"
"267","1","14","وَارْزُقْنَا","এবং আপনি"
"267","1","15","وَاَنْتَ","উত্তম"
"267","1","16","خَيْرُ","জীবিকাদাতা"
"268","1","0","رَبَّنَا","হে আমাদের রব"
"268","1","1","ظَلَمْنَآ","অন্যায় করেছি আমরা"
"268","1","2","اَنْفُسَنَا","আমাদের নিজেদের (উপর)"
"268","1","3","وَاِنْ","এবং যদি"
"268","1","4","لَّمْ","না"
"268","1","5","تَغْفِرْ","ক্ষমা করো তুমি"
"268","1","6","لَـنَا","আমাদেরকে"
"268","1","7","وَتَرْحَمْنَا","ও আমাদেরকে দয়া (না) করো"
"268","1","8","لَـنَكُوْنَنَّ","অবশ্যই আমরা হবো"
"268","1","9","مِنَ","অন্তর্ভুক্ত"
"268","1","10","الْخٰسِرِيْنَ","ক্ষতিগ্রস্তদের"
"269","1","0","رَبَّنَا","হে আমাদের রব"
"269","1","1","لَا","না"
"269","1","2","تَجْعَلْنَا","আমাদের করো"
"269","1","3","مَعَ","সাথে"
"269","1","4","الْقَوْمِ","(ঐসব) সম্প্রদায়ের"
"269","1","5","الظّٰلِمِيْنَ","(যারা) সীমালঙ্ঘনকারী"
"270","1","0","عَلَى","(অতএব) উপর"
"270","1","1","اللّٰهِ","আল্লাহরই"
"270","1","2","تَوَكَّلْنَا‌","নির্ভর করেছি আমরা"
"270","1","3","ؕرَبَّنَا","হে আমাদের রব"
"270","1","4","افْتَحْ","মীমাংসা করে দাও"
"270","1","5","بَيْنَنَا","মাঝে আমাদের"
"270","1","6","وَبَيْنَ","ও মাঝে"
"270","1","7","قَوْمِنَا","জাতির আমাদের"
"270","1","8","بِالْحَـقِّ","সঠিক ভাবে"
"270","1","9","وَاَنْتَ","এবং তুমিই"
"270","1","10","خَيْرُ","উত্তম"
"270","1","11","الْفٰتِحِيْنَ‏","মীমাংসাকারীদের"
"271","1","0","رَبَّنَآ","হে আমার রব"
"271","1","1","اَفْرِغْ","তুমি ঢেলে দাও"
"271","1","2","عَلَيْنَا","উপর আমাদের"
"271","1","3","صَبْرًا","ধৈর্য"
"271","1","4","وَّتَوَفَّنَا","ও মৃত্যু দাও আমাদের"
"271","1","5","مُسْلِمِيْنَ","(অনুগত) মুসলমান হিসেবে"
"272","1","0","رَبِّ","হে আমার রব"
"272","1","1","اغْفِرْ","ক্ষমা করো"
"272","1","2","لِىْ","আমাকে"
"272","1","3","وَلِاَخِىْ","ও আমার ভাইকে"
"272","1","4","وَاَدْخِلْنَا","ও প্রবেশ করাও আমাদের"
"272","1","5","فِىْ","মধ্যে"
"272","1","6","رَحْمَتِكَ","তোমার অনুগ্রহের"
"272","1","7","‌ۖوَاَنْتَ","এবং তুমিই"
"272","1","8","اَرْحَمُ","শ্রেষ্ঠ দয়াবান"
"272","1","9","الرّٰحِمِيْنَ","দয়াবানদের"
"273","1","0","رَبِّ","হে আমার রব"
"273","1","1","لَوْ","যদি"
"273","1","2","شِئْتَ","আপনি চাইতেন"
"273","1","3","اَهْلَـكْتَهُمْ","ধ্বংস করতে পারতেন তাদের"
"273","1","4","مِّنْ","থেকেই"
"273","1","5","قَبْلُ","এর পূর্ব"
"273","1","6","وَاِيَّاىَ‌","এবং আমাকেও"
"273","1","7","ؕاَتُهْلِكُنَا","কি আপনি আমাদের ধ্বংস করবেন"
"273","1","8","بِمَا","এ কারণে যা"
"273","1","9","فَعَلَ","করেছে"
"273","1","10","السُّفَهَاۤءُ","নির্বোধরা"
"273","1","11","مِنَّا","থেকে আমাদের মধ্য"
"273","1","12","ۚاِنْ","না"
"273","1","13","هِىَ","তা (ছিলো)"
"273","1","14","اِلَّا","এ ছাড়া যে"
"273","1","15","فِتْنَـتُكَ","আপনার পরীক্ষা"
"273","1","16","ؕتُضِلُّ","পথভ্রষ্ট করেন"
"273","1","17","بِهَا","দ্বারা তা"
"273","1","18","مَنْ","যাকে"
"273","1","19","تَشَاۤءُ","ইচ্ছে করেন আপনি"
"273","1","20","وَتَهْدِىْ","ও পথ দেখান"
"273","1","21","مَنْ","যাকে"
"273","1","22","تَشَاۤءُ","ইচ্ছে করেন"
"273","1","23","‌ؕاَنْتَ","আপনিই"
"273","1","24","وَلِيُّنَا","আমাদের অভিভাবক"
"273","1","25","فَاغْفِرْ","অতএব ক্ষমা করুন"
"273","1","26","لَـنَا","আমাদেরকে"
"273","1","27","وَارْحَمْنَا‌","ও অনুগ্রহ করুন আমাদেরকে"
"273","1","28","وَاَنْتَ","এবং আপনিই"
"273","1","29","خَيْرُ","শ্রেষ্ঠ"
"273","1","30","الْغَافِرِيْنَ","ক্ষমাকারীদের"
"273","2","0","وَاكْتُبْ","এবং লিখে দিন"
"273","2","1","لَـنَا","জন্যে আমাদের"
"273","2","2","فِىْ","মধ্যে"
"273","2","3","هٰذِهِ","এই"
"273","2","4","الدُّنْيَا","পৃথিবীর"
"273","2","5","حَسَنَةً","কল্যাণ"
"273","2","6","وَّفِى","ও মধ্যে"
"273","2","7","الْاٰخِرَةِ","আখেরাতে (কল্যাণ)"
"273","2","8","اِنَّا","নিশ্চয়ই আমরা"
"273","2","9","هُدْنَآ","প্রত্যাবর্তন করলাম আমরা"
"273","2","10","اِلَيْكَ","দিকে আপনার"
"274","1","0","لَئِنْ","অবশ্যই যদি"
"274","1","1","اٰتَيْتَـنَا","দাও তুমি আমাদের"
"274","1","2","صَالِحًا","পূর্ণাঙ্গ ও সন্তান"
"274","1","3","لَّـنَكُوْنَنَّ","আবশ্যই আমরা হবো"
"274","1","4","مِنَ","অন্তর্ভুক্ত"
"274","1","5","الشّٰكِرِيْنَ","কৃতজ্ঞদের"
"275","1","0","لَئِنْ","(এই বলে) অবশ্যই যদি"
"275","1","1","اَنْجَيْتَـنَا","তুমি উদ্ধার করো আমাদের"
"275","1","2","مِنْ","হতে"
"275","1","3","هٰذِهٖ","এটা"
"275","1","4","لَنَكُوْنَنَّ","অবশ্যই আমরা হবো"
"275","1","5","مِنَ","অন্তর্ভুক্ত"
"275","1","6","الشّٰكِرِيْنَ‏","কৃতজ্ঞদের"
"276","1","0","عَلَى","উপর"
"276","1","1","اللّٰهِ","আল্লাহর"
"276","1","2","تَوَكَّلْنَا‌","নির্ভর করেছি আমরা"
"276","1","3","ۚرَبَّنَا","হে আমাদের রব"
"276","1","4","لَا","না"
"276","1","5","تَجْعَلْنَا","বানিয়ো আমাদের"
"276","1","6","فِتْنَةً","উৎপীড়নের পাত্র"
"276","1","7","لِّـلْقَوْمِ","জন্যে জাতির"
"276","1","8","الظّٰلِمِيْنَۙ","(যারা) সীমালঙ্ঘনকারী"
"276","2","0","وَنَجِّنَا","এবং রক্ষা করো আমাদেরকে"
"276","2","1","بِرَحْمَتِكَ","দ্বারা তোমার অনুগ্রহ"
"276","2","2","مِنَ","হতে"
"276","2","3","الْقَوْمِ","জাতি"
"276","2","4","الْكٰفِرِيْنَ‏","(যারা) কাফির"
"277","1","0","رَبَّنَآ","হে আমাদের রব"
"277","1","1","اِنَّكَ","নিশ্চয়ই তুমি"
"277","1","2","اٰتَيْتَ","তুমি দিয়েছো"
"277","1","3","فِرْعَوْنَ","ফিরাউনকে"
"277","1","4","وَمَلَاَهٗ","এবং পরিবারবর্গকে তার"
"277","1","5","زِيْنَةً","শোভা"
"277","1","6","وَّاَمْوَالًا","ও ধনসম্পদ"
"277","1","7","فِى","মধ্যে"
"277","1","8","الْحَيٰوةِ","জীবনের"
"277","1","9","الدُّنْيَا","পার্থিব"
"277","1","10","ۙرَبَّنَا","হে আমাদের রব"
"277","1","11","لِيُضِلُّوْا","জন্যে পথভ্রষ্ট করার (লোকদেরকে)"
"277","1","12","عَنْ","হতে"
"277","1","13","سَبِيْلِكَ‌ۚ","তোমার পথ"
"277","1","14","رَبَّنَا","হে আমাদের রব"
"277","1","15","اطْمِسْ","বিনষ্ট করো"
"277","1","16","عَلٰٓى","ব্যাপারকে"
"277","1","17","اَمْوَالِـهِمْ","সম্পদগুলোর তাদের"
"277","1","18","وَاشْدُدْ","ও কঠোর করো (অর্থাৎ সীল করে দাও)"
"277","1","19","عَلٰى","উপর"
"277","1","20","قُلُوْبِهِمْ","অন্তরগুলোর তাদের"
"277","1","21","فَلَا","ফলে যেন না"
"277","1","22","يُؤْمِنُوْا","তারা ঈমান আনে"
"277","1","23","حَتّٰى","যতক্ষণ না"
"277","1","24","يَرَوُا","তারা দেখবে"
"277","1","25","الْعَذَابَ","শাস্তি"
"277","1","26","الْاَلِيْمَ","নিদারুণ"
